RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
19594,New Orleans,Louisiana,39,117700,116700,125200,125100,128900,131200,132900,134e3,123300,123200,125300,127500,122e3,117200,126400,133100,137700,134300,138400,149300,155500,148700,139400,125100,133900,135900,154900,149700,142100,128700,126200,142300,144400,154e3,145700,144100,130400,120200,119800,125700,127900,126600,121600,123900,136e3,132900,132600,126e3,132300,138700,152900,161400,158300,155900,155100,164800,154e3,146400,146300,153500,164200,164800,165400,167600,169500,170700,171700,179700,180900,171900,164100,164800,177900,179600,182e3,180300,181e3,183100,179400,183400,184700,193200,184200,188100,191700,204200,200700,203800,196500,190500,197700,211800,222800,209400,208400,210200,207700,206e3,212800,224e3,226900,218600,217900,214800,209300,211e3,213e3,217300,216e3,220900,227e3,224600,222100,213700,211400,207700,206600,220800,224700,239400,228600,226900,227300,243400
54047,Raleigh,North Carolina,40,187300,183500,184300,184e3,186700,187e3,182100,181400,179400,180300,189100,191500,195600,184400,180400,176400,177600,179700,178e3,174400,178e3,181700,193400,188500,190400,185700,184e3,187800,190700,193900,196800,195500,211500,213e3,219500,208500,202e3,196400,192300,201100,200300,215400,202400,198500,185e3,196800,197600,204100,198400,201700,194600,191900,192400,198500,200700,188800,191e3,192e3,207200,200800,198600,196400,194500,193500,194900,198800,202100,202e3,202200,207100,205e3,205400,198900,199800,199900,199900,201600,200700,200900,194600,197100,199500,202800,197600,199800,206600,213300,215400,215200,215e3,212500,212400,210600,212300,213500,215e3,215500,214300,216200,220800,221800,218700,216e3,209200,214800,215500,226e3,228600,229700,234500,235500,237200,234600,228700,225900,224800,234800,24e4,244200,248500,254200,257100,252800,254200
7929,Wichita,Kansas,41,110900,113e3,117800,120600,126800,126400,125300,122500,124e3,125600,122300,117900,112400,116100,116e3,119200,118600,120400,117900,115600,114100,113700,115500,112800,117100,117800,122900,119700,118800,120200,121700,123500,124500,126700,127500,121300,118300,116600,117700,120500,122800,126600,126400,126600,124900,127300,120100,120600,116800,121600,120100,121e3,123e3,124900,126600,128200,128e3,130100,125500,124100,121200,122500,122700,125300,127300,13e4,126300,123e3,120100,120700,124100,125900,127200,124700,124900,123700,125700,124700,126e3,128e3,129800,131e3,132100,134400,134800,134200,134900,135100,134100,132900,133800,133500,133600,133200,132e3,130600,130800,134200,136400,138100,137600,137600,138700,141300,143700,146800,145700,144400,139600,139900,138900,142800,142200,144400,141500,141900,143600,143200,145100,140200,139800,138600,140800,146300
41176,Tampa,Florida,42,194400,183700,165700,167e3,164500,152900,144500,141400,136600,123900,106300,103e3,95200,98200,85900,93400,95100,103100,1e5,101e3,105500,107600,104100,1e5,89800,89200,91600,97200,96e3,88500,83600,81600,76800,75600,71400,71100,68500,66900,70200,72600,78e3,78e3,80300,81400,78900,82300,81500,90900,88e3,89e3,83300,89300,97600,106600,106300,100900,103400,111e3,111300,105700,107e3,113500,119600,117100,120100,133800,133400,137400,126700,129900,127e3,126600,126900,122200,120900,121600,128600,130600,130900,131700,129500,128900,128e3,136600,138800,143400,142800,145600,146800,148500,153200,153900,157e3,158500,166500,184100,186400,189300,187e3,189700,188700,179600,18e4,179700,178600,179200,179700,201100,200800,198900,186800,190300,192600,189700,187500,187600,191600,196500,208900,230800,238e3,234300,213100,210100
16764,Anaheim,California,43,431200,428400,411900,403200,384700,373800,358500,354600,344500,338700,328400,332900,334e3,333100,323400,325700,332500,338e3,334300,341200,352600,367e3,364600,367600,363100,363300,356400,353600,357100,353600,354500,352300,348100,348400,338600,357400,350400,350700,331300,334800,34e4,340800,335200,333800,332800,339500,334e3,337900,334400,339300,336800,34e4,343500,346200,347e3,352700,362800,379200,380200,390300,394200,410200,414400,424700,425800,428100,423100,425600,427400,433300,435200,443500,444100,445200,442500,444600,448100,456e3,458700,462200,457e3,456700,456400,459900,470900,472100,471500,466300,474900,482600,481300,481700,486100,497100,503400,515400,517700,518900,516e3,518600,518700,515800,507100,511300,515800,527300,520200,523600,545400,561500,563100,553800,550700,549300,546200,550100,552400,549100,547800,560600,580100,591600,586200,584500
47568,Santa Ana,California,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,277100,282400,271600,272700,280900,282600,280100,265e3,267700,257900,265800,259600,259100,251e3,261200,264300,266200,270600,278700,286800,281900,271200,263300,258300,259800,271300,283300,303500,305200,301300,3e5,311900,324400,332100,332400,341400,344300,350100,353e3,349900,350400,349e3,352600,371100,384400,386700,372100,368100,371500,371100,377900,382400,387300,398200,411400,414300,409100,402300,406200,387600,389800,392100,407400,419500,423900,416100,409400,408300,422e3,429300,426900,418200,415200,420700,489900,492700,491600,442800,443200,453600,452e3,454500,459300,466900,470200,473100,468e3,469500,472400,470500,498600,522300,542700,532300,509e3,488400,483200
16846,Aurora,Colorado,45,135e3,128900,130800,129900,131e3,130800,132e3,133800,133300,129900,125800,124100,126700,129800,127800,129e3,130800,139300,142700,145500,148e3,146500,144100,138400,142500,143900,146800,143200,139e3,134700,132700,131500,133100,132700,135900,132200,131100,127100,129200,128600,129800,129500,132100,134500,136400,134800,137800,139300,142900,148400,151400,156200,154300,156800,156100,161300,164400,167600,167500,168900,173900,175900,178400,179700,181800,184800,186800,189100,189e3,187900,187200,187500,191500,197800,200400,201100,2e5,203600,206800,207700,208e3,21e4,212900,215600,216800,219600,223400,228100,231400,232e3,232400,233400,238200,242100,249300,253800,255800,253600,254e3,255100,256500,255900,258900,263900,268700,273100,277800,282900,283200,282800,281400,283700,284600,287700,288800,294e3,298500,304500,311300,316800,318700,314700,311600,312600
6891,Saint Louis,Missouri,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135700,133800,135800,137200,138200,137400,137400,134500,137100,137800,141e3,143100,143800,139700,135600,134200,136500,133500,132600,132400,137600,135500,135500,133200,132100,135300,135700,138800,138e3,140300,142800,146400,144300,142500,140700,144600,147200,145900,144100,142400,144e3,146500,156e3,159300,153600,147100,140300,143900
26529,Pittsburgh,Pennsylvania,47,69600,73400,75200,78e3,78700,79500,77e3,73200,76e3,70400,69600,60900,63100,60800,65200,69e3,80800,85900,92900,89100,96300,92200,93400,89e3,90300,93600,91e3,94300,91200,96500,93e3,89200,94300,92400,102e3,92100,89e3,83e3,87600,95500,97500,94900,93500,88800,88200,86100,91300,88600,89600,95800,102500,106e3,104300,103200,106400,110100,111300,112100,107500,105e3,101e3,103300,107e3,109600,109900,111900,109800,103200,109200,111100,117700,113800,116e3,117e3,114600,117100,117800,117500,117700,118600,119100,118700,119400,123700,125700,124500,122800,122200,125400,125900,131800,128400,129100,123500,128e3,138200,138900,139e3,13e4,129800,130800,131900,126800,129600,135700,146500,147600,143900,137300,134900,135500,138400,136500,134700,133400,131e3,140800,146100,155100,155e3,162400,163700,152800,
47401,Riverside,California,48,376900,357600,332e3,303500,291300,278700,272900,256400,243e3,224800,215700,208700,195800,181800,173700,17e4,170100,171200,174400,176200,184200,188600,195200,197700,197200,197400,196100,198300,196800,193500,196500,196200,196600,194800,196600,200900,200800,197400,192500,186900,185300,186300,192200,195600,192100,190200,200500,204500,206100,194e3,192500,197900,204e3,212800,214300,216200,221900,227e3,236e3,238500,245100,245e3,249e3,249800,260300,263100,269900,268600,280600,279900,290400,283400,288200,287900,290700,294800,293800,301700,303900,303700,3e5,302e3,307400,313900,313200,312300,307900,308700,313e3,317200,319200,322900,328400,333500,333600,334300,332700,335100,337300,341800,339900,339400,336900,346600,351500,358100,356900,360600,366400,375600,387200,389e3,391600,383700,386e3,376900,377100,380400,395400,407e3,401300,396400,391500,394400
12562,Marietta,Georgia,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182300,160100,135900,132300,133300,135700,132700,130700,134200,137700,143700,146800,149700,150400,154e3,159900,169700,171400,173900,171100,176800,178900,187700,194900,199800,195300,191500,191500,195e3,196900,198700,198600,198500,200600,203300,205200,206200,208600,209700,213e3,214600,216300,210400,205300,205800,215e3,222400,224500,222200,223300,223600,222100,221100,221e3,223500,224400,224400,224700,223800,223300,227500,226700,226400,232300,232900,249500,243900,249800,237100,235100,235500,232700,234300,235200,245800,256400,264800,270900,273900,272200,270300,263600,
3506,Bakersfield,California,50,229400,218800,212100,203200,193800,182800,175500,170900,168100,164e3,157300,148600,136600,128600,124600,127e3,129100,131100,132900,136300,141200,138700,139e3,136300,138200,137900,138700,137e3,136100,134300,133800,133e3,131800,132800,132800,132500,131400,128300,130100,129100,132400,130900,131700,132700,133300,135100,135600,131700,133e3,133200,137700,135700,133700,136800,142400,152300,157200,161e3,165600,167200,172100,171200,178600,181800,185600,187500,188500,191300,192300,196400,197e3,197200,196500,199e3,202600,203e3,205e3,201800,204700,203300,206100,202200,203400,206300,206100,207800,212e3,212500,212500,208900,210700,208e3,206100,207300,210400,214300,217600,217400,215400,215500,215200,211900,211600,217700,227600,230600,230300,226e3,226500,228200,231200,233400,229600,225e3,223200,225600,231600,230700,237500,239300,241200,235200,236800,236600
20313,Saint Paul,Minnesota,51,195200,190100,187300,181200,178100,176100,173400,172900,169e3,163e3,159300,147500,149300,141500,148100,143e3,147200,147200,146400,149800,150100,149600,146200,139200,141500,140300,142500,141700,140100,134900,127700,128600,133100,140300,136700,135500,121100,112700,111500,118300,123200,121600,120400,117800,115800,109900,112100,111200,109500,106600,106700,115600,120500,123600,123800,127800,124700,133e3,133600,146200,143600,147200,145400,149700,150800,156200,156100,161300,158600,157800,153100,149400,159500,161500,166300,16e4,158e3,157500,159200,163100,169500,171100,174300,171700,171900,171400,173900,173500,174600,172500,174500,171300,170200,171800,172600,178200,178300,179200,178400,176400,177800,180300,180800,181600,181300,182700,185900,186600,189900,185600,187500,19e4,193300,192900,187500,195100,197900,199900,192400,193300,202900,209800,208500,202700
34303,Toledo,Ohio,52,,,,,,,,,,,,,,,,,,,42400,46200,49800,50300,48600,46300,42100,42e3,41e3,45400,44200,42300,36800,35500,32900,33900,35800,35700,34600,31500,34e3,35400,35400,34100,32500,32200,30300,31100,31200,33200,31300,33100,35600,41e3,40700,39500,40200,42700,45700,43500,44500,44700,45400,42700,40700,42200,41900,45800,45900,48700,49800,54800,55500,52700,47400,50400,52700,57e3,56500,59500,59e3,61200,59300,60700,63400,66700,69700,64e3,63600,59300,63100,58800,59800,59600,64200,64700,61e3,59100,60800,68900,71100,70400,7e4,68500,70400,66800,63800,61200,62500,68200,70800,72100,72400,70900,70300,70300,71500,76500,73600,74800,71700,72600,71500,69300,70900,71100
7081,Silver Spring,Maryland,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319800,311700,314900,319700,330100,335600,336900,339300,331400,332300,341400,343500,342100,341800,343800,346100,342500,346e3,346500,348400,346900,343100,339900,343600,352700,357700,358400,354200,346600,341600,341400,348200,357700,361600,359100,349600,346900,346600,341700,348900,355600,356600,354700,351300,361e3,361600,363800,367300,370100,366200,364800,359500,369500,371400,372300,371700,367400,370700,370300,381500,377500,373500,372900,377600,378200,375100
7266,Stockton,California,54,,,,,,,,,,,,,,,,,,,121900,123e3,129100,128100,131200,130600,132300,131700,134400,133400,132400,132e3,133900,134e3,132500,127700,128100,124900,125e3,122600,120200,119500,117100,121400,125200,125600,126500,121100,123100,120100,120600,119800,118600,119200,119100,120800,125900,130400,136e3,135400,133400,131200,135400,142e3,146500,148300,151400,153400,155900,158200,164300,169e3,171500,174200,174600,181700,180100,182700,178100,180700,183100,185400,187800,190100,191500,196e3,199400,203200,205800,208200,209100,211e3,210900,211400,209200,212500,221300,224800,225300,220600,222800,225800,230600,233700,240400,244200,246400,241900,243600,243700,247700,248700,252400,251100,254900,256500,263400,260800,266600,268400,277700,279200,286700,281300,281100,271900
53915,Plano,Texas,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250800,255700,255300,256e3,259400,263900,268e3,264700,265600,263900,271700,269400,277600,270100,272400,268500,268900,274100,276700,279800,275500,275900,282400,290500,288900,290600,289500,297600,298100,295600,296600,298900,309700,314400,318900,314700,306700,305100,305300,314700,316100,316900,314300,321500,323900,337300,342e3,347700,333200
17384,Chandler,Arizona,56,249700,242200,238500,240700,239e3,234e3,227400,226600,227500,224e3,220100,211900,206500,196700,191700,191700,189e3,189e3,187100,188800,190200,184800,189700,183300,186200,18e4,182500,178800,174400,169900,171100,171100,169500,161700,161e3,158700,161800,161800,160900,158200,154800,152700,153500,154600,159400,161300,165300,165800,168400,171900,177500,184800,185e3,195100,193500,204300,204900,206400,203100,198400,205900,209400,218e3,218800,226900,229500,233500,231700,234300,236600,236e3,235900,233400,233900,230800,230100,231400,233900,236300,240100,240300,242500,245100,247200,246800,244700,244700,248600,247900,248100,247100,242400,240100,250200,258200,266900,257200,255500,254800,258600,258700,259100,259100,261700,265700,266200,269700,267700,276300,281600,287400,283400,287900,283400,293500,288300,302700,295800,304400,294600,297100,291400,296300,297300
11867,Henderson,Nevada,57,285100,285100,269200,260800,251200,239100,235400,232e3,228800,223100,218e3,224200,212200,201700,183200,179900,176300,172100,172e3,169900,172700,172100,169300,168800,165500,168700,164900,164e3,160200,158100,156100,154800,153300,152400,151900,153300,150500,149400,143700,143100,139700,137900,140600,143300,151600,149100,149900,146400,145300,147800,149900,158400,161900,164100,165700,167900,171100,173100,173200,174300,178200,196700,200300,199800,192800,196500,201400,201900,206100,208800,208600,210900,213e3,212e3,210900,211200,215900,219900,221500,222200,223e3,235100,239200,255e3,247300,250100,236900,237500,235300,236900,236700,239e3,238700,246900,247400,256800,248300,247900,241800,247100,250700,248900,249300,248600,251300,251900,255500,258100,258800,261100,264900,270700,275200,274400,276300,276e3,279400,288900,291600,298700,303100,313300,316100,
18298,Glendale,Arizona,58,217200,216100,205900,193600,18e4,172700,163e3,153500,138200,128e3,120700,113500,103100,91400,83500,84800,88100,95400,96200,99100,104600,102500,100800,94e3,96900,101600,104200,102600,1e5,94800,94400,94100,96500,91700,87200,83100,84300,85e3,86700,86600,84900,82400,82300,84e3,89200,93300,97e3,100200,104400,117100,120700,124100,125700,126300,125900,125600,131500,141900,140800,143100,142300,143800,147600,147300,150400,151900,155400,16e4,160700,161600,158400,154600,158600,157500,158500,151800,152600,153800,156100,157700,158900,162300,161300,166500,168300,173900,172900,177200,176400,178500,176700,180200,180900,181500,183700,183700,185e3,187300,188400,192100,192100,191800,191e3,190400,194600,194700,199100,203300,206400,206400,207900,208900,205500,203900,203500,209300,214800,217300,221500,218800,225100,221900,222300,230300
13121,Orlando,Florida,59,223700,219500,206300,201400,195500,197600,192400,185700,175900,169100,162800,156800,141900,127200,110900,104900,99600,102700,101100,105900,103e3,107200,99300,96300,92700,91800,93200,89700,90100,87200,85500,86400,84400,82200,8e4,79200,84300,86100,90200,89400,91200,90400,92400,91900,102700,103400,105200,101900,103e3,102100,1e5,106600,111700,116400,113300,114800,113600,117100,118800,126400,130100,132800,131400,131e3,133800,139700,146500,147700,148600,147100,149200,149200,148500,150800,156900,161500,160400,156e3,153100,155600,152900,151e3,152700,160900,171100,175100,178100,178900,180400,181100,183100,187400,189700,189900,192500,194500,201100,200700,205300,207400,212100,212400,215e3,214600,215800,218800,225300,225800,221800,217600,219600,221900,221500,221200,221600,225300,223100,227900,234300,245600,243300,238500,231500,232300
